Prix de vente,Type de logement,Zonage (Classification),Façade (en pieds),Superficie du lot (pieds²),Type de route,Forme du lot,Topographie du terrain,Services publics disponibles,Configuration du lot,Inclinaison du terrain,Quartier,Proximité (1ère condition),Proximité (2e condition),Type de bâtiment,Style de maison,Qualité globale,État général,Année de construction,Année de rénovation,Style de toit,Matériau du toit,Revêtement extérieur (1),Revêtement extérieur (2),Surface de parement (pieds²),Qualité extérieure,État extérieur,Type de fondation,Qualité du sous-sol,État général du sous-sol,Exposition du sous-sol,Type de finition sous-sol (1),Surface finie sous-sol,Type de finition sous-sol (2),Surface finie sous-sol 2,Surface non finie sous-sol,Total surface sous-sol,Type de chauffage,Qualité du chauffage,Climatisation centrale,Système électrique,Surface du premier étage,Surface du deuxième étage,Surface finie basse qualité (pieds²),Surface habitable totale,Salles de bain complètes sous-sol,Demi-salles de bain sous-sol,Salles de bain complètes,Demi-salles de bain
11.763691965388299,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,69.0,9945.0,Pavé,Légèrement irrégulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Sawyer,Normale,Normale,Maison individuelle,Un étage,Moyenne,Moyenne,1961.0,1961.0,Pente,Bardeau composite standard,Revêtement en bois,Revêtement en bois,57.0,Moyen,Moyen,CBlock,Moyen,Moyen,Aucune exposition,Fini - Salle de jeux,827.0,Unf,0.0,161.0,988.0,Chauffage à gaz,Moyen,Oui,Disjoncteurs,988.0,0.0,0.0,988.0,1.0,0.0,1.0,0.0
11.870606902224587,1 ÉTAGE PUD (Lotissement planifié) - 1946 ET PLUS RÉCENT,Résidentiel basse densité,50.0,8012.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Sawyer Ouest,Normale,Normale,Maison de ville (bout),Un étage,Au-dessus de la moyenne,Moyenne,1980.0,1980.0,Pignon,Bardeau composite standard,Contreplaqué,Contreplaqué,0.0,Moyen,Moyen,CBlock,Bon,Moyen,Aucune exposition,Partiellement fini,543.0,BLQ,119.0,261.0,923.0,Chauffage à gaz,Moyen,Oui,Disjoncteurs,923.0,0.0,0.0,923.0,0.0,0.0,2.0,0.0
11.979391594635791,1 ÉTAGE ET DEMI - AMÉNAGÉ - TOUS ÂGES,Résidentiel haute densité,55.0,4500.0,Pavé,Modérément irrégulier,Bordure - Montée rapide,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Sud et Ouest de l'Université d'État de l'Iowa,Normale,Normale,Maison individuelle,"Un étage et demi, aménagé",Moyenne,Moyenne,1932.0,2000.0,Pignon,Bardeau composite standard,Revêtement en vinyle,Stuc,0.0,Moyen,Moyen,BrkTil,Moyen,Moyen,Aucune exposition,Fini - Salle de jeux,182.0,Unf,0.0,611.0,793.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,848.0,672.0,0.0,1520.0,0.0,0.0,1.0,0.0
12.06105265381003,1 ÉTAGE PUD (Lotissement planifié) - 1946 ET PLUS RÉCENT,Résidentiel basse densité,69.0,3316.0,Pavé,Régulier,En pente - Forte inclinaison,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Clear Creek,Normale,Normale,Maison individuelle,Un étage,Au-dessus de la moyenne,Moyenne,1996.0,1997.0,Pignon,Bardeau composite standard,Revêtement en bois,Revêtement en bois,0.0,Moyen,Moyen,PConc,Bon,Moyen,Exposition moyenne,Fini - Excellent,1003.0,Unf,0.0,288.0,1291.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1291.0,0.0,0.0,1291.0,1.0,0.0,1.0,0.0
12.560247968016562,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,90.0,11248.0,Pavé,Légèrement irrégulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot d'angle,Pente douce,College Creek,Normale,Normale,Maison individuelle,Un étage,Très bon,Moyenne,2002.0,2002.0,Pente,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,215.0,Bon,Moyen,PConc,Bon,Moyen,Exposition au niveau moyen,Fini - Excellent,1059.0,Unf,0.0,567.0,1626.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1668.0,0.0,0.0,1668.0,1.0,0.0,2.0,0.0
12.30592250537653,2 ÉTAGES 1946 ET PLUS RÉCENT,Résidentiel basse densité,58.0,16770.0,Pavé,Modérément irrégulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Cul-de-sac,Pente douce,Northridge,Normale,Normale,Maison individuelle,Deux étages,Bon,Moyenne,1998.0,1998.0,Pignon,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,30.0,Bon,Moyen,PConc,Bon,Moyen,Aucune exposition,Non fini,0.0,Unf,0.0,1195.0,1195.0,Chauffage à gaz,Bon,Oui,Disjoncteurs,1195.0,644.0,0.0,1839.0,0.0,0.0,2.0,1.0
12.242891437918386,2 ÉTAGES PUD - 1946 ET PLUS RÉCENT,Résidentiel basse densité,69.0,5062.0,Pavé,Légèrement irrégulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Cul-de-sac,Pente douce,Stone Brook,Normale,Normale,Maison de ville (bout),Deux étages,Bon,Moyenne,1984.0,1984.0,Pignon,Bardeau composite standard,Panneau dur,Panneau dur,0.0,Bon,Moyen,CBlock,Bon,Moyen,Exposition moyenne,Fini - Excellent,828.0,LwQ,182.0,180.0,1190.0,Chauffage à gaz,Bon,Oui,Disjoncteurs,1190.0,900.0,0.0,2090.0,1.0,0.0,2.0,0.0
12.336556900342153,2 ÉTAGES 1946 ET PLUS RÉCENT,Résidentiel flottant,84.0,10207.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Somerset,Normale,Normale,Maison individuelle,Deux étages,Bon,Au-dessus de la moyenne,2007.0,2007.0,Pignon,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,0.0,Bon,Moyen,PConc,Bon,Moyen,Aucune exposition,Non fini,0.0,Unf,0.0,874.0,874.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,874.0,887.0,0.0,1761.0,0.0,0.0,3.0,0.0
11.910365121788654,2 ÉTAGES PUD - 1946 ET PLUS RÉCENT,Résidentiel flottant,69.0,5105.0,Pavé,Modérément irrégulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Double façade,Pente douce,Somerset,Normale,Normale,Maison de ville (bout),Deux étages,Bon,Moyenne,2004.0,2004.0,Pignon,Bardeau composite standard,Revêtement métallique,Revêtement métallique,0.0,Bon,Moyen,PConc,Bon,Moyen,Aucune exposition,Fini - Excellent,239.0,Unf,0.0,312.0,551.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,673.0,551.0,0.0,1102.0,0.0,0.0,2.0,1.0
12.694655727828803,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,60.0,8089.0,Pavé,Régulier,En pente - Forte inclinaison,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Stone Brook,Normale,Normale,Maison individuelle,Un étage,Très bon,Au-dessus de la moyenne,2007.0,2007.0,Pignon,Bardeau composite standard,Revêtement métallique,Revêtement métallique,0.0,Bon,Moyen,PConc,Bon,Moyen,Exposition au niveau moyen,Fini - Excellent,945.0,Unf,0.0,474.0,1419.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1419.0,0.0,0.0,1419.0,1.0,0.0,2.0,0.0
12.179220327453931,1 ÉTAGE PUD (Lotissement planifié) - 1946 ET PLUS RÉCENT,Résidentiel basse densité,61.0,7577.0,Pavé,Légèrement irrégulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot d'angle,Pente douce,Northridge Heights,Normale,Normale,Maison de ville (bout),Un étage,Au-dessus de la moyenne,Moyenne,2005.0,2006.0,Pignon,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,256.0,Bon,Moyen,PConc,Bon,Moyen,Exposition au niveau moyen,Fini - Moyenne,20.0,Unf,0.0,1342.0,1362.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1362.0,0.0,0.0,1362.0,0.0,0.0,2.0,0.0
11.856522261533737,1 ÉTAGE PUD (Lotissement planifié) - 1946 ET PLUS RÉCENT,Résidentiel densité moyenne,69.0,4426.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,College Creek,Normale,Normale,Maison de ville (bout),Un étage,Au-dessus de la moyenne,Moyenne,2004.0,2004.0,Pignon,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,147.0,Bon,Moyen,PConc,Bon,Moyen,Bonne exposition,Fini - Excellent,697.0,Unf,0.0,151.0,848.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,848.0,0.0,0.0,848.0,1.0,0.0,1.0,0.0
12.694655727828803,2 ÉTAGES 1946 ET PLUS RÉCENT,Résidentiel basse densité,104.0,17400.0,Pavé,Légèrement irrégulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot d'angle,Pente douce,Northridge,Normale,Normale,Maison individuelle,Deux étages,Très bon,Au-dessus de la moyenne,1994.0,1995.0,Pignon,Bardeau en bois,Panneau dur,Panneau dur,456.0,Excellent,Moyen,PConc,Excellent,Moyen,Bonne exposition,Fini - Excellent,1274.0,Unf,0.0,989.0,1753.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1831.0,1141.0,0.0,2466.0,0.0,1.0,3.0,1.0
12.694655727828803,2 ÉTAGES 1946 ET PLUS RÉCENT,Résidentiel basse densité,42.0,17400.0,Pavé,Légèrement irrégulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente modérée,Timberland,Normale,Normale,Maison individuelle,Deux étages,Bon,Moyenne,1989.0,1990.0,Pente,Bardeau composite standard,Revêtement métallique,Revêtement métallique,293.0,Bon,Moyen,PConc,Bon,Moyen,Bonne exposition,Fini - Excellent,965.0,Unf,0.0,245.0,1210.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1238.0,1141.0,0.0,2466.0,1.0,0.0,2.0,1.0
11.59433032142082,1 ÉTAGE 1945 ET PLUS ANCIEN,Résidentiel basse densité,60.0,5400.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot d'angle,Pente sévère,Vieille Ville,Normale,Normale,Maison individuelle,Un étage,Moyenne,Au-dessus de la moyenne,1921.0,1968.0,Pignon,Bardeau composite standard,Revêtement métallique,Revêtement métallique,0.0,Moyen,Moyen,BrkTil,Moyen,Moyen,Aucune exposition,Non fini,0.0,Unf,0.0,1073.0,1073.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1073.0,0.0,0.0,1073.0,0.0,0.0,1.0,0.0
11.860062063178267,1 ÉTAGE ET DEMI - AMÉNAGÉ - TOUS ÂGES,Résidentiel densité moyenne,51.0,6120.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot d'angle,Pente douce,Brookside,Normale,Normale,Maison individuelle,"Un étage et demi, aménagé",Moyenne,Au-dessus de la moyenne,1936.0,1950.0,Pignon,Bardeau composite standard,Revêtement en bois,Revêtement en bois,0.0,Moyen,Médiocre,BrkTil,Moyen,Moyen,Aucune exposition,Non fini,0.0,Unf,0.0,927.0,927.0,Chauffage à gaz,Moyen,Oui,Disjoncteurs,1067.0,472.0,0.0,1539.0,0.0,0.0,1.0,1.0
12.07824495582233,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,54.0,13811.0,Pavé,Légèrement irrégulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Timberland,Normale,Normale,Maison individuelle,Un étage,Au-dessus de la moyenne,Au-dessus de la moyenne,1987.0,1987.0,Pignon,Bardeau composite standard,Panneau dur,Panneau dur,72.0,Moyen,Moyen,CBlock,Bon,Bon,Aucune exposition,Fini - Excellent,980.0,LwQ,40.0,92.0,1112.0,Chauffage à gaz,Bon,Oui,Disjoncteurs,1137.0,0.0,0.0,1137.0,1.0,0.0,2.0,0.0
11.39640288460621,1 ÉTAGE 1945 ET PLUS ANCIEN,Résidentiel densité moyenne,50.0,6000.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Brookside,Normale,Normale,Maison individuelle,Un étage,Moyenne,Bon,1921.0,1950.0,Pignon,Bardeau composite standard,Revêtement en bois,,0.0,Moyen,Moyen,CBlock,Moyen,Moyen,Aucune exposition,Fini - Qualité inférieure,616.0,Unf,0.0,0.0,616.0,Chauffage à gaz,Bon,Oui,Disjoncteurs,673.0,0.0,0.0,848.0,0.0,0.0,1.0,0.0
11.724004532183379,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,57.0,6420.0,Pavé,Légèrement irrégulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Edwards,Normale,Normale,Maison individuelle,Un étage,Moyenne,Bon,1952.0,1952.0,Pignon,Bardeau composite standard,Revêtement en bois,Revêtement en bois,0.0,Moyen,Moyen,PConc,Excellent,Bon,Exposition moyenne,Fini - Qualité inférieure,210.0,ALQ,396.0,219.0,980.0,Chauffage à gaz,Médiocre,Oui,Fusibles anciens,1148.0,0.0,0.0,1148.0,0.0,1.0,1.0,0.0
11.83863282480007,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,65.0,8450.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Sawyer,Adjacente à une voie ferrée est-ouest,Normale,Maison individuelle,Un étage,Moyenne,Très bon,1965.0,2009.0,Pignon,Bardeau composite standard,Revêtement métallique,Revêtement métallique,0.0,Moyen,Bon,CBlock,Moyen,Moyen,Aucune exposition,Fini - Excellent,553.0,BLQ,117.0,224.0,894.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,894.0,0.0,0.0,894.0,1.0,0.0,1.0,0.0
12.185875040240456,1 ÉTAGE PUD (Lotissement planifié) - 1946 ET PLUS RÉCENT,Résidentiel flottant,59.0,4282.0,Pavé,Modérément irrégulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Somerset,Normale,Normale,Maison de ville (bout),Un étage,Bon,Moyenne,2004.0,2004.0,Pignon,Bardeau composite standard,Revêtement métallique,Revêtement métallique,0.0,Bon,Moyen,PConc,Bon,Moyen,Exposition moyenne,Fini - Excellent,16.0,Unf,0.0,1375.0,1391.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1391.0,0.0,0.0,1391.0,0.0,0.0,2.0,0.0
12.652362948153474,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,85.0,14331.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Timberland,Normale,Normale,Maison individuelle,Un étage,Très bon,Moyenne,2002.0,2002.0,Pente,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,456.0,Bon,Moyen,PConc,Excellent,Moyen,Bonne exposition,Fini - Excellent,1274.0,Unf,0.0,526.0,1753.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1800.0,0.0,0.0,1800.0,1.0,0.0,2.0,0.0
11.849404844423074,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,80.0,9600.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Northwest Ames,Normale,Normale,Maison individuelle,Un étage,Bon,Moyenne,1969.0,1969.0,Pente,Bardeau composite standard,Panneau dur,Panneau dur,168.0,Moyen,Moyen,CBlock,Moyen,Moyen,Aucune exposition,Non fini,0.0,Unf,0.0,1164.0,1164.0,Chauffage à gaz,Moyen,Oui,Disjoncteurs,1164.0,0.0,0.0,1164.0,0.0,0.0,1.0,1.0
12.694655727828803,2 ÉTAGES 1946 ET PLUS RÉCENT,Résidentiel basse densité,82.0,12438.0,Pavé,Légèrement irrégulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Stone Brook,Normale,Normale,Maison individuelle,Deux étages,Très bon,Moyenne,2006.0,2006.0,Pente,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,456.0,Excellent,Moyen,PConc,Excellent,Bon,Aucune exposition,Non fini,0.0,Unf,0.0,1234.0,1234.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1264.0,1141.0,0.0,2466.0,0.0,0.0,2.0,1.0
11.849404844423074,2 ÉTAGES PUD - 1946 ET PLUS RÉCENT,Résidentiel densité moyenne,76.0,7630.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Vieille Ville,Proche d'une route secondaire,Normale,Conversion deux familles,Deux étages,Moyenne,Très bon,1916.0,1996.0,Pignon,Bardeau composite standard,Revêtement en bois,Revêtement en bois,0.0,Moyen,Bon,BrkTil,Bon,Moyen,Aucune exposition,Non fini,0.0,Unf,0.0,360.0,520.0,Chauffage à gaz,Bon,Oui,Disjoncteurs,1032.0,780.0,0.0,1812.0,0.0,0.0,2.0,0.0
12.269052139516223,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,70.0,8400.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,College Creek,Normale,Normale,Maison individuelle,Un étage,Bon,Moyenne,2004.0,2005.0,Pignon,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,109.0,Bon,Moyen,PConc,Bon,Moyen,Exposition au niveau moyen,Fini - Excellent,712.0,Unf,0.0,761.0,1473.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1484.0,0.0,0.0,1484.0,1.0,0.0,2.0,0.0
11.385103457032141,2 ÉTAGES PUD - 1946 ET PLUS RÉCENT,Résidentiel densité moyenne,70.0,5600.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Iowa DOT et chemin de fer,Normale,Normale,Conversion deux familles,Deux étages,En dessous de la moyenne,Moyenne,1930.0,1950.0,Pente,Bardeau composite standard,Revêtement en vinyle,,0.0,Médiocre,Médiocre,Slab,Moyen,Moyen,Aucune exposition,Non fini,0.0,Unf,0.0,0.0,520.0,Chauffage à gaz,Médiocre,Non,Disjoncteurs,673.0,720.0,0.0,1092.0,0.0,0.0,2.0,0.0
12.618185607609803,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,69.0,17400.0,Pavé,Modérément irrégulier,Dépression,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Cul-de-sac,Pente sévère,Clear Creek,Normale,Normale,Maison individuelle,Un étage,Bon,Moyenne,1971.0,2002.0,Pignon,Bardeau composite standard,Contreplaqué,Contreplaqué,351.0,Moyen,Moyen,CBlock,Bon,Moyen,Bonne exposition,Fini - Excellent,1219.0,Unf,0.0,424.0,1643.0,Chauffage à gaz,Moyen,Oui,Disjoncteurs,1824.0,0.0,0.0,1824.0,1.0,0.0,2.0,0.0
12.445093483000798,1 ÉTAGE PUD (Lotissement planifié) - 1946 ET PLUS RÉCENT,Résidentiel basse densité,48.0,6240.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Northridge Heights,Normale,Normale,Maison de ville (bout),Un étage,Très bon,Moyenne,2006.0,2006.0,Pente,Bardeau composite standard,Revêtement métallique,Revêtement métallique,176.0,Bon,Moyen,PConc,Bon,Moyen,Aucune exposition,Fini - Excellent,863.0,Unf,0.0,461.0,1324.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1324.0,0.0,0.0,1324.0,1.0,0.0,2.0,0.0
12.09815887308463,2 ÉTAGES 1946 ET PLUS RÉCENT,Résidentiel basse densité,65.0,9018.0,Pavé,Légèrement irrégulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Gilbert,Normale,Normale,Maison individuelle,Deux étages,Bon,Moyenne,2007.0,2007.0,Pente,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,0.0,Bon,Moyen,PConc,Bon,Moyen,Exposition au niveau moyen,Non fini,0.0,Unf,0.0,728.0,728.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,728.0,728.0,0.0,1456.0,0.0,0.0,2.0,1.0
11.60733523953139,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,69.0,7162.0,Pavé,Légèrement irrégulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Sawyer,Normale,Normale,Maison individuelle,Un étage,Moyenne,Bon,1966.0,1966.0,Pignon,Bardeau composite standard,Panneau dur,Panneau dur,41.0,Moyen,Moyen,PConc,Moyen,Moyen,Aucune exposition,Non fini,0.0,Unf,0.0,876.0,876.0,Chauffage à gaz,Moyen,Oui,Disjoncteurs,904.0,0.0,0.0,904.0,0.0,0.0,1.0,0.0
11.385103457032141,1 ÉTAGE 1945 ET PLUS ANCIEN,Résidentiel basse densité,56.0,4130.0,Pavé,Légèrement irrégulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Brookside,Normale,Normale,Maison individuelle,Un étage,En dessous de la moyenne,Au-dessus de la moyenne,1935.0,2003.0,Pignon,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,0.0,Bon,Moyen,CBlock,Moyen,Moyen,Aucune exposition,Non fini,0.0,Unf,0.0,270.0,520.0,Chauffage à gaz,Bon,Oui,Disjoncteurs,729.0,0.0,0.0,848.0,0.0,0.0,1.0,0.0
11.54031687156214,1 ÉTAGE ET DEMI - AMÉNAGÉ - TOUS ÂGES,Commercial,66.0,8712.0,Pavé,Régulier,En pente - Forte inclinaison,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente modérée,Iowa DOT et chemin de fer,Normale,Normale,Maison individuelle,"Un étage et demi, aménagé",En dessous de la moyenne,Bon,1916.0,1950.0,Pignon,Bardeau composite standard,Revêtement métallique,Revêtement métallique,0.0,Moyen,Moyen,Stone,Moyen,Moyen,Exposition moyenne,Non fini,0.0,Unf,0.0,859.0,859.0,Chauffage à gaz,Bon,Oui,Disjoncteurs,859.0,319.0,0.0,1178.0,0.0,0.0,1.0,0.0
12.149507585033072,1 ÉTAGE PUD (Lotissement planifié) - 1946 ET PLUS RÉCENT,Résidentiel basse densité,40.0,4671.0,Pavé,Légèrement irrégulier,En pente - Forte inclinaison,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Stone Brook,Normale,Normale,Maison de ville (bout),Un étage,Très bon,Moyenne,1988.0,1989.0,Pignon,Bardeau composite standard,Panneau dur,Panneau dur,0.0,Bon,Moyen,PConc,Bon,Moyen,Exposition moyenne,Fini - Excellent,767.0,Unf,0.0,461.0,1228.0,Chauffage à gaz,Bon,Oui,Disjoncteurs,1228.0,0.0,0.0,1228.0,1.0,0.0,2.0,0.0
11.767575435251748,2 ÉTAGES PUD - 1946 ET PLUS RÉCENT,Résidentiel basse densité,60.0,9873.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Brookside,Adjacente à une voie ferrée nord-sud,Normale,Conversion deux familles,Un étage,En dessous de la moyenne,Moyenne,1970.0,1970.0,Pignon,Bardeau composite standard,Panneau dur,Panneau dur,160.0,Moyen,Moyen,CBlock,Moyen,Moyen,Exposition au niveau moyen,Fini - Moyenne,789.0,Unf,0.0,171.0,960.0,Chauffage à gaz (chaudière),Moyen,Non,Disjoncteurs,960.0,0.0,0.0,960.0,1.0,0.0,1.0,0.0
11.779136168550774,2 ÉTAGES 1946 ET PLUS RÉCENT,Résidentiel basse densité,69.0,13517.0,Pavé,Légèrement irrégulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Cul-de-sac,Pente douce,Sawyer,Adjacente à une voie ferrée est-ouest,Normale,Maison individuelle,Deux étages,Au-dessus de la moyenne,Très bon,1976.0,2005.0,Pignon,Bardeau composite standard,Panneau dur,Contreplaqué,289.0,Bon,Moyen,CBlock,Moyen,Moyen,Aucune exposition,Fini - Excellent,533.0,Unf,0.0,192.0,725.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,725.0,754.0,0.0,1479.0,0.0,0.0,2.0,1.0
12.013706813470414,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,78.0,10140.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Northwest Ames,Normale,Normale,Maison individuelle,Un étage,Au-dessus de la moyenne,Moyenne,1974.0,1974.0,Pente,Bardeau composite standard,Panneau dur,Panneau dur,174.0,Moyen,Moyen,CBlock,Bon,Moyen,Aucune exposition,Non fini,0.0,Unf,0.0,1064.0,1064.0,Chauffage à gaz,Moyen,Oui,Disjoncteurs,1350.0,0.0,0.0,1350.0,0.0,0.0,2.0,0.0
11.979805470779858,2 ÉTAGES 1945 ET PLUS ANCIEN,Résidentiel densité moyenne,60.0,10800.0,Pavé,Régulier,Bordure - Montée rapide,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Vieille Ville,Normale,Normale,Maison individuelle,Deux étages,Bon,Très bon,1916.0,1998.0,Pignon,Bardeau composite standard,Revêtement en bois,Revêtement en vinyle,0.0,Moyen,Bon,BrkTil,Moyen,Moyen,Aucune exposition,Non fini,0.0,Unf,0.0,718.0,718.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1576.0,978.0,0.0,2466.0,0.0,0.0,1.0,1.0
11.964007453736912,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,80.0,10000.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Northwest Ames,Normale,Normale,Maison individuelle,Un étage,Moyenne,Au-dessus de la moyenne,1973.0,2000.0,Pignon,Bardeau composite standard,Panneau dur,Panneau dur,0.0,Moyen,Moyen,CBlock,Bon,Moyen,Aucune exposition,Partiellement fini,1084.0,Unf,0.0,92.0,1176.0,Chauffage à gaz,Bon,Oui,Disjoncteurs,1178.0,0.0,0.0,1178.0,0.0,1.0,1.0,1.0
